feature,value,set,chem_prop,tax_pdm,tax_prop,exp,challenge,chem_fp,conctype,groupsplit,alpha,fold
chem_mordred_ATSC5dv,-0.16388,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC6dv,0.03029,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC7dv,-0.01418,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC1d,-0.09196,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC2d,0.32429,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC3d,-0.10092,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC4d,-0.20867,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC5d,-0.14482,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC6d,0.48289,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC0Z,-0.06017,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC1Z,0.20586,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC3Z,0.34817,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC4Z,-0.14252,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC5Z,0.21625,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC6Z,0.60577,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC2m,0.08487,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC7m,-0.0582,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC8m,0.11716,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC5v,0.08562,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC6v,-0.83923,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC7v,-0.1392,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC8v,0.18588,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC1pe,-0.26919,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC4pe,-0.20514,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC7pe,-0.29756,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC8pe,0.24598,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC0p,-0.2618,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC1p,0.06588,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC2p,0.25444,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC3p,-0.32993,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC4p,0.01423,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC6p,0.1729,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC7p,0.04671,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC8p,0.0017,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC1i,-0.04761,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC3i,0.04093,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC4i,0.23865,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC5i,-0.00128,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC6i,0.17155,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC7i,-0.14716,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ATSC8i,-0.01969,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_AATSC0dv,-0.36772,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_AATSC0m,0.09033,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_AATSC0pe,-0.03908,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_BalabanJ,0.12134,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_FCSP3,-0.46559,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xch-3d,-0.37072,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xch-6d,-0.44071,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xch-4dv,0.52875,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xch-5dv,-0.45938,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xch-7dv,1.19989,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xc-4d,0.03634,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xc-5d,0.49366,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xc-6d,0.28564,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xc-3dv,-0.00613,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xc-4dv,-0.16534,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xc-5dv,-0.77085,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xpc-4dv,0.76092,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xp-5d,-1.28817,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xp-4dv,-1.19724,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xp-5dv,1.7749,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xp-6dv,-1.02236,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Xp-7dv,0.38395,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_Mpe,-0.556,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SsCH3,0.82472,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SssCH2,0.34725,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_StCH,-0.29902,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SdsCH,0.72942,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SsssCH,0.06302,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SddC,-0.03843,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_StsC,1.16299,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SdssC,-0.3552,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SaasC,-0.38336,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SaaaC,-0.04619,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SssssC,-0.2435,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SsNH2,-0.0653,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SssNH,0.02215,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SaaNH,0.05818,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_StN,-0.94724,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SdsN,0.19724,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SaaN,0.38518,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SsssN,-0.09072,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SssssN,-0.08765,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SsOH,-0.23446,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SdO,0.58379,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SaaO,0.16434,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SsF,0.49695,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SdsssP,0.56029,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SdS,0.44026,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SssS,0.18693,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SaaS,0.04514,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SdssS,-0.04493,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SddssS,0.04301,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SsBr,0.08462,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_fragCpx,-0.17709,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_fMF,0.67158,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_IC0,-0.65544,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_IC1,0.53533,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_IC2,0.21565,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_IC4,0.62037,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_TIC5,-0.01992,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_CIC0,-0.8742,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_CIC3,0.56852,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_MIC0,0.53292,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_MIC1,-0.89302,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_MIC2,0.12037,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_MIC3,0.89771,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_MIC4,0.12476,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_MIC5,-1.26512,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ZMIC1,0.30753,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_ZMIC5,-0.07715,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_FilterItLogS,-0.32646,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA1,0.00258,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA2,-0.26169,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA3,-0.03646,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA4,-0.38997,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA5,0.0017,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA6,-0.33974,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA7,-0.23229,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA8,-0.08494,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA10,-0.01724,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA11,0.04906,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA12,0.18457,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_PEOE_VSA13,0.15856,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SMR_VSA3,-0.06242,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SMR_VSA4,-0.10111,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SMR_VSA5,0.15598,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SMR_VSA7,0.44479,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SlogP_VSA3,-0.33703,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SlogP_VSA5,-0.58378,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SlogP_VSA6,-0.1434,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SlogP_VSA8,0.17695,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SlogP_VSA10,-0.58968,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SlogP_VSA11,-0.52398,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA1,-0.03056,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA2,0.42046,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA3,0.26448,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA4,0.24296,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA7,-0.15587,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA8,-0.15427,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA9,0.29948,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_EState_VSA10,0.06556,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_VSA_EState1,-0.07415,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_VSA_EState3,0.57481,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_VSA_EState4,0.23928,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_VSA_EState5,0.48223,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_VSA_EState7,-0.01776,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_VSA_EState8,-0.11904,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_piPC1,-0.64789,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_piPC5,-0.30589,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_piPC6,-0.30424,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_piPC7,0.28833,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_piPC8,0.18491,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_piPC9,-0.19051,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_piPC10,0.00848,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_TopoPSA,-1.02262,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_GGI1,0.30766,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_GGI2,-0.8156,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_GGI3,-0.74431,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_GGI4,-0.4912,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_GGI6,1.06618,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_GGI7,-0.45423,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_GGI10,-0.36541,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI1,0.25717,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI2,-0.12717,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI3,0.13853,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI5,0.14122,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI6,-0.07114,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI7,0.03448,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI8,-0.10154,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI9,0.02566,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_JGI10,-0.05629,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SRW05,0.74507,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mordred_SRW10,0.20494,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_mp,-0.14482,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
chem_ws,0.08097,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,totallyrandom,0.001,trainvalid
intercept,-5.27541,trainvalid,chemprop,none,none,exp-dropfirst,s-F2F-3,Mordred,molar,occurrence,0.25119,trainvalid
