feature,value,set,chem_prop,tax_pdm,tax_prop,exp,challenge,chem_fp,conctype,groupsplit,alpha,fold
Morgan0140,0.3682,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0145,0.01702,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0147,-0.87001,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0151,-0.24513,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0157,0.59129,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0164,0.00408,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0165,-0.06328,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0184,-0.07764,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0190,0.68702,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0191,0.22739,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0192,0.17752,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0193,0.39747,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0199,-0.10083,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0202,-0.26275,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0205,0.08385,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0207,0.10585,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0216,0.3316,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0222,0.12266,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0227,0.1943,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0231,0.20656,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0235,-0.95896,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0237,-0.61497,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0249,0.39351,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0251,-0.3099,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0252,-0.29975,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0255,0.16648,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0271,-0.10689,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0283,0.46442,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0289,-0.56988,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0294,0.45274,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0305,0.21668,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0310,-0.73443,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0314,0.34114,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0319,0.38985,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0322,0.2162,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0333,-0.67233,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0339,-0.20752,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0345,-0.88164,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0349,-0.59908,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0350,0.11339,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0352,-0.7507,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0353,0.88391,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0354,0.65854,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0366,0.15911,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0378,0.0383,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0381,0.46368,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0383,0.11629,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0389,0.1757,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0392,0.02852,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0394,-0.09034,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0401,-0.11261,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0407,-0.25656,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0419,0.18491,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0427,0.26894,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0431,0.4251,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0441,-0.71232,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0448,0.65493,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0456,0.71476,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0463,-0.02759,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0473,0.27272,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0486,0.12928,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0489,0.75588,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0504,-0.17546,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0519,0.82813,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0523,0.01903,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0534,0.03835,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0547,-1.06922,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0548,-0.69764,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0549,-0.53153,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0555,0.06603,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0561,0.16223,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0562,-0.43437,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0585,-0.53934,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0586,0.32427,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0591,-0.4164,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0592,-0.14296,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0597,0.42079,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0598,0.30916,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0601,-0.10444,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0647,0.18446,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0650,0.10452,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0651,0.35322,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0656,-0.16178,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0664,0.19801,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0666,0.10712,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0667,0.04009,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0668,-0.33061,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0674,0.18939,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0675,-0.48775,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0690,-0.751,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0691,0.31269,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0694,0.05668,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0695,0.22193,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0699,0.10667,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0701,-0.26909,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0703,0.08519,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0713,-0.09675,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0715,0.39569,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0716,-0.26823,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0717,-0.07504,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0718,-0.42472,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0725,-0.2619,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0728,-0.53398,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0736,0.39195,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0739,0.01529,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0745,-0.46851,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0747,-0.91409,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0751,-0.82115,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0753,0.60497,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0769,1.0478,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0790,1.20991,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0794,-0.55373,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0802,-0.15798,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0803,0.25212,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0807,0.36818,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0808,0.45943,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0809,-0.38466,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0816,-0.36095,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0833,0.20115,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0838,-0.93579,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0841,-0.1751,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0843,0.54388,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0853,-0.49099,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0862,-0.64367,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0875,-0.2069,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0881,0.13281,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0885,0.48642,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0888,0.36052,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0890,-0.21584,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0906,0.26084,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0909,-0.29782,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0910,-0.13891,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0913,0.03039,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0914,0.76502,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0915,-0.51293,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0926,0.23871,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0930,0.87725,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0931,0.36209,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0932,0.31725,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0935,-0.26897,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0940,-0.08289,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0950,0.87379,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0953,-0.3317,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0960,0.38651,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0961,0.58069,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0963,-0.13483,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0968,-0.41141,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0974,0.38348,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0978,-0.71886,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0981,0.81851,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan0984,0.54964,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1004,-0.05513,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1005,-0.25079,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1011,-0.24851,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1013,0.17837,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1017,0.11167,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1019,-0.62961,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1022,-0.17835,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1024,0.50713,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1027,0.08085,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1028,0.24135,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1034,-0.07565,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1035,-0.59593,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1039,0.26212,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1043,0.45967,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1057,0.13293,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1060,-0.65266,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1063,-0.57307,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1066,0.07248,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1070,0.17238,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1073,-1.08257,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1077,-0.88675,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1082,0.23758,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1087,-0.04013,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1088,-0.22494,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1096,-0.41276,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1097,-0.11202,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1104,0.52021,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1109,0.08542,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
Morgan1110,0.73887,trainvalid,chemprop,none,taxprop-migrate2,exp-dropfirst,t-F2F,Morgan,molar,totallyrandom,1e-05,trainvalid
